"BTK.Open" "BTK.High" "BTK.Low" "BTK.Close" "BTK.Volume" "BTK.Adjusted"
"2012-05-11" 1511.910034 1511.910034 1511.910034 1511.910034 0 1511.910034
"2012-05-14" NA NA NA NA NA NA
"2012-05-15" 1507.069946 1507.069946 1507.069946 1507.069946 0 1507.069946
"2012-05-16" NA NA NA NA NA NA
"2012-05-17" 1452.180054 1452.180054 1452.180054 1452.180054 0 1452.180054
"2012-05-18" 1420.77002 1420.77002 1420.77002 1420.77002 0 1420.77002
"2012-05-21" NA NA NA NA NA NA
"2012-05-22" 1456 1456 1456 1456 0 1456
"2012-05-23" NA NA NA NA NA NA
"2012-05-24" 1455.800049 1455.800049 1455.800049 1455.800049 0 1455.800049
"2012-05-25" 1467.969971 1467.969971 1467.969971 1467.969971 0 1467.969971
"2012-05-29" NA NA NA NA NA NA
"2012-05-30" NA NA NA NA NA NA
"2012-05-31" NA NA NA NA NA NA
"2012-06-01" NA NA NA NA NA NA
"2012-06-04" NA NA NA NA NA NA
"2012-06-05" NA NA NA NA NA NA
"2012-06-06" NA NA NA NA NA NA
"2012-06-07" NA NA NA NA NA NA
"2012-06-08" 1416.180054 1416.180054 1416.180054 1416.180054 0 1416.180054
"2012-06-11" NA NA NA NA NA NA
"2012-06-12" 1407.810059 1407.810059 1407.810059 1407.810059 0 1407.810059
"2012-06-13" 1401.939941 1401.939941 1401.939941 1401.939941 0 1401.939941
"2012-06-14" NA NA NA NA NA NA
"2012-06-15" 1452.73999 1452.73999 1452.73999 1452.73999 0 1452.73999
"2012-06-18" 1462.560059 1462.560059 1462.560059 1462.560059 0 1462.560059
"2012-06-19" NA NA NA NA NA NA
"2012-06-20" NA NA NA NA NA NA
"2012-06-21" 1436.819946 1436.819946 1436.819946 1436.819946 0 1436.819946
"2012-06-22" 1468.97998 1468.97998 1468.97998 1468.97998 0 1468.97998
"2012-06-25" 1444.569946 1444.569946 1444.569946 1444.569946 0 1444.569946
"2012-06-26" 1453.609985 1453.609985 1453.609985 1453.609985 0 1453.609985
"2012-06-27" NA NA NA NA NA NA
"2012-06-28" NA NA NA NA NA NA
"2012-06-29" NA NA NA NA NA NA
"2012-07-02" 1508.189941 1508.189941 1508.189941 1508.189941 0 1508.189941
"2012-07-03" NA NA NA NA NA NA
"2012-07-05" 1506.199951 1506.199951 1506.199951 1506.199951 0 1506.199951
"2012-07-06" NA NA NA NA NA NA
"2012-07-09" 1491.680054 1491.680054 1491.680054 1491.680054 0 1491.680054
"2012-07-10" NA NA NA NA NA NA
"2012-07-11" NA NA NA NA NA NA
"2012-07-12" NA NA NA NA NA NA
"2012-07-13" NA NA NA NA NA NA
"2012-07-16" NA NA NA NA NA NA
"2012-07-17" 1518.73999 1518.73999 1518.73999 1518.73999 0 1518.73999
"2012-07-18" NA NA NA NA NA NA
"2012-07-19" NA NA NA NA NA NA
"2012-07-20" 1504.050049 1504.050049 1504.050049 1504.050049 0 1504.050049
"2012-07-23" NA NA NA NA NA NA
"2012-07-24" 1442.199951 1442.199951 1442.199951 1442.199951 0 1442.199951
"2012-07-25" 1461.02002 1461.02002 1461.02002 1461.02002 0 1461.02002
"2012-07-26" NA NA NA NA NA NA
"2012-07-27" 1513.400024 1513.400024 1513.400024 1513.400024 0 1513.400024
"2012-07-30" 1487.01001 1487.01001 1487.01001 1487.01001 0 1487.01001
"2012-07-31" NA NA NA NA NA NA
"2012-08-01" 1437.099976 1437.099976 1437.099976 1437.099976 0 1437.099976
"2012-08-02" 1414.439941 1414.439941 1414.439941 1414.439941 0 1414.439941
"2012-08-03" NA NA NA NA NA NA
"2012-08-06" NA NA NA NA NA NA
"2012-08-07" 1443.709961 1443.709961 1443.709961 1443.709961 0 1443.709961
"2012-08-08" NA NA NA NA NA NA
"2012-08-09" 1435.589966 1435.589966 1435.589966 1435.589966 0 1435.589966
"2012-08-10" 1443.060059 1443.060059 1443.060059 1443.060059 0 1443.060059
"2012-08-13" NA NA NA NA NA NA
"2012-08-14" NA NA NA NA NA NA
"2012-08-15" 1462.680054 1462.680054 1462.680054 1462.680054 0 1462.680054
"2012-08-16" 1452.380005 1452.380005 1452.380005 1452.380005 0 1452.380005
"2012-08-17" 1449.26001 1449.26001 1449.26001 1449.26001 0 1449.26001
"2012-08-20" NA NA NA NA NA NA
"2012-08-21" 1442.199951 1442.199951 1442.199951 1442.199951 0 1442.199951
"2012-08-22" 1454.180054 1454.180054 1454.180054 1454.180054 0 1454.180054
"2012-08-23" NA NA NA NA NA NA
"2012-08-24" 1470.609985 1470.609985 1470.609985 1470.609985 0 1470.609985
"2012-08-27" 1474 1474 1474 1474 0 1474
"2012-08-28" 1477.130005 1477.130005 1477.130005 1477.130005 0 1477.130005
"2012-08-29" NA NA NA NA NA NA
"2012-08-30" NA NA NA NA NA NA
"2012-08-31" NA NA NA NA NA NA
"2012-09-04" 1492.829956 1492.829956 1492.829956 1492.829956 0 1492.829956
"2012-09-05" 1484.22998 1484.22998 1484.22998 1484.22998 0 1484.22998
"2012-09-06" 1510.920044 1510.920044 1510.920044 1510.920044 0 1510.920044
"2012-09-07" 1511.790039 1511.790039 1511.790039 1511.790039 0 1511.790039
"2012-09-10" 1504.719971 1504.719971 1504.719971 1504.719971 0 1504.719971
"2012-09-11" NA NA NA NA NA NA
"2012-09-12" 1504.47998 1504.47998 1504.47998 1504.47998 0 1504.47998
"2012-09-13" NA NA NA NA NA NA
"2012-09-14" NA NA NA NA NA NA
"2012-09-17" 1558.390015 1558.390015 1558.390015 1558.390015 0 1558.390015
"2012-09-18" 1567.849976 1567.849976 1567.849976 1567.849976 0 1567.849976
"2012-09-19" NA NA NA NA NA NA
"2012-09-20" NA NA NA NA NA NA
"2012-09-21" NA NA NA NA NA NA
"2012-09-24" NA NA NA NA NA NA
"2012-09-25" 1556.459961 1556.459961 1556.459961 1556.459961 0 1556.459961
"2012-09-26" 1543.819946 1543.819946 1543.819946 1543.819946 0 1543.819946
"2012-09-27" 1552.790039 1552.790039 1552.790039 1552.790039 0 1552.790039
"2012-09-28" 1558.23999 1558.23999 1558.23999 1558.23999 0 1558.23999
"2012-10-01" 1568.369995 1568.369995 1568.369995 1568.369995 0 1568.369995
"2012-10-02" 1587.170044 1587.170044 1587.170044 1587.170044 0 1587.170044
"2012-10-03" NA NA NA NA NA NA
"2012-10-04" 1600.530029 1600.530029 1600.530029 1600.530029 0 1600.530029
"2012-10-05" NA NA NA NA NA NA
"2012-10-08" 1587.900024 1587.900024 1587.900024 1587.900024 0 1587.900024
"2012-10-09" 1553.800049 1553.800049 1553.800049 1553.800049 0 1553.800049
"2012-10-10" 1538.040039 1538.040039 1538.040039 1538.040039 0 1538.040039
"2012-10-11" 1543.420044 1543.420044 1543.420044 1543.420044 0 1543.420044
"2012-10-12" NA NA NA NA NA NA
"2012-10-15" 1523.670044 1523.670044 1523.670044 1523.670044 0 1523.670044
"2012-10-16" NA NA NA NA NA NA
"2012-10-17" NA NA NA NA NA NA
"2012-10-18" NA NA NA NA NA NA
"2012-10-19" NA NA NA NA NA NA
"2012-10-22" NA NA NA NA NA NA
"2012-10-23" 1459.48999 1459.48999 1459.48999 1459.48999 0 1459.48999
"2012-10-24" 1451.099976 1451.099976 1451.099976 1451.099976 0 1451.099976
"2012-10-25" NA NA NA NA NA NA
"2012-10-26" NA NA NA NA NA NA
"2012-10-31" NA NA NA NA NA NA
"2012-11-01" 1432.800049 1432.800049 1432.800049 1432.800049 0 1432.800049
"2012-11-02" 1412.680054 1412.680054 1412.680054 1412.680054 0 1412.680054
"2012-11-05" 1454.660034 1454.660034 1454.660034 1454.660034 0 1454.660034
"2012-11-06" NA NA NA NA NA NA
"2012-11-07" 1431.449951 1431.449951 1431.449951 1431.449951 0 1431.449951
"2012-11-08" 1421.349976 1421.349976 1421.349976 1421.349976 0 1421.349976
"2012-11-09" 1444.040039 1444.040039 1444.040039 1444.040039 0 1444.040039
"2012-11-12" NA NA NA NA NA NA
"2012-11-13" NA NA NA NA NA NA
"2012-11-14" NA NA NA NA NA NA
"2012-11-15" 1414.160034 1414.160034 1414.160034 1414.160034 0 1414.160034
"2012-11-16" NA NA NA NA NA NA
"2012-11-19" NA NA NA NA NA NA
"2012-11-20" 1489.089966 1489.089966 1489.089966 1489.089966 0 1489.089966
"2012-11-21" 1507.459961 1507.459961 1507.459961 1507.459961 0 1507.459961
"2012-11-23" NA NA NA NA NA NA
"2012-11-26" 1527.900024 1527.900024 1527.900024 1527.900024 0 1527.900024
"2012-11-27" 1515.800049 1515.800049 1515.800049 1515.800049 0 1515.800049
"2012-11-28" NA NA NA NA NA NA
"2012-11-29" NA NA NA NA NA NA
"2012-11-30" 1538.930054 1538.930054 1538.930054 1538.930054 0 1538.930054
"2012-12-03" NA NA NA NA NA NA
"2012-12-04" NA NA NA NA NA NA
"2012-12-05" 1526.01001 1526.01001 1526.01001 1526.01001 0 1526.01001
"2012-12-06" 1523.319946 1523.319946 1523.319946 1523.319946 0 1523.319946
"2012-12-07" NA NA NA NA NA NA
"2012-12-10" 1546.359985 1546.359985 1546.359985 1546.359985 0 1546.359985
"2012-12-11" 1565.640015 1565.640015 1565.640015 1565.640015 0 1565.640015
"2012-12-12" NA NA NA NA NA NA
"2012-12-13" 1544.109985 1544.109985 1544.109985 1544.109985 0 1544.109985
"2012-12-14" NA NA NA NA NA NA
"2012-12-17" 1551.140015 1551.140015 1551.140015 1551.140015 0 1551.140015
"2012-12-18" 1567.699951 1567.699951 1567.699951 1567.699951 0 1567.699951
"2012-12-19" 1559.959961 1559.959961 1559.959961 1559.959961 0 1559.959961
"2012-12-20" NA NA NA NA NA NA
"2012-12-21" 1552.420044 1552.420044 1552.420044 1552.420044 0 1552.420044
"2012-12-24" 1548.650024 1548.650024 1548.650024 1548.650024 0 1548.650024
"2012-12-26" 1531.819946 1531.819946 1531.819946 1531.819946 0 1531.819946
"2012-12-27" 1531.040039 1531.040039 1531.040039 1531.040039 0 1531.040039
"2012-12-28" NA NA NA NA NA NA
"2012-12-31" NA NA NA NA NA NA
"2013-01-02" 1603.75 1603.75 1603.75 1603.75 0 1603.75
"2013-01-03" 1611.060059 1611.060059 1611.060059 1611.060059 0 1611.060059
"2013-01-04" NA NA NA NA NA NA
"2013-01-07" NA NA NA NA NA NA
"2013-01-08" 1620.97998 1620.97998 1620.97998 1620.97998 0 1620.97998
"2013-01-09" NA NA NA NA NA NA
"2013-01-10" NA NA NA NA NA NA
"2013-01-11" NA NA NA NA NA NA
"2013-01-14" 1660.060059 1660.060059 1660.060059 1660.060059 0 1660.060059
"2013-01-15" 1665.390015 1665.390015 1665.390015 1665.390015 0 1665.390015
"2013-01-16" 1655.349976 1655.349976 1655.349976 1655.349976 0 1655.349976
"2013-01-17" NA NA NA NA NA NA
"2013-01-18" 1663.22998 1663.22998 1663.22998 1663.22998 0 1663.22998
"2013-01-22" 1670.310059 1670.310059 1670.310059 1670.310059 0 1670.310059
"2013-01-23" NA NA NA NA NA NA
"2013-01-24" 1659.900024 1659.900024 1659.900024 1659.900024 0 1659.900024
"2013-01-25" 1680.119995 1680.119995 1680.119995 1680.119995 0 1680.119995
"2013-01-28" 1675.290039 1675.290039 1675.290039 1675.290039 0 1675.290039
"2013-01-29" NA NA NA NA NA NA
"2013-01-30" NA NA NA NA NA NA
"2013-01-31" 1661.170044 1661.170044 1661.170044 1661.170044 0 1661.170044
"2013-02-01" NA NA NA NA NA NA
"2013-02-04" 1662.23999 1662.23999 1662.23999 1662.23999 0 1662.23999
"2013-02-05" 1686.069946 1686.069946 1686.069946 1686.069946 0 1686.069946
"2013-02-06" NA NA NA NA NA NA
"2013-02-07" 1667.25 1667.25 1667.25 1667.25 0 1667.25
"2013-02-08" 1690.109985 1690.109985 1690.109985 1690.109985 0 1690.109985
"2013-02-11" 1678.119995 1678.119995 1678.119995 1678.119995 0 1678.119995
"2013-02-12" NA NA NA NA NA NA
"2013-02-13" NA NA NA NA NA NA
"2013-02-14" NA NA NA NA NA NA
"2013-02-15" NA NA NA NA NA NA
"2013-02-19" 1688.880005 1688.880005 1688.880005 1688.880005 0 1688.880005
"2013-02-20" 1663.920044 1663.920044 1663.920044 1663.920044 0 1663.920044
"2013-02-21" 1645.5 1645.5 1645.5 1645.5 0 1645.5
"2013-02-22" 1669.839966 1669.839966 1669.839966 1669.839966 0 1669.839966
"2013-02-25" NA NA NA NA NA NA
"2013-02-26" 1656.75 1656.75 1656.75 1656.75 0 1656.75
"2013-02-27" 1689.140015 1689.140015 1689.140015 1689.140015 0 1689.140015
"2013-02-28" 1702.359985 1702.359985 1702.359985 1702.359985 0 1702.359985
"2013-03-01" NA NA NA NA NA NA
"2013-03-04" NA NA NA NA NA NA
"2013-03-05" NA NA NA NA NA NA
"2013-03-06" NA NA NA NA NA NA
"2013-03-07" 1781.839966 1781.839966 1781.839966 1781.839966 0 1781.839966
"2013-03-08" NA NA NA NA NA NA
"2013-03-11" 1794.869995 1794.869995 1794.869995 1794.869995 0 1794.869995
"2013-03-12" NA NA NA NA NA NA
"2013-03-13" 1799.329956 1799.329956 1799.329956 1799.329956 0 1799.329956
"2013-03-14" NA NA NA NA NA NA
"2013-03-15" 1798.119995 1798.119995 1798.119995 1798.119995 0 1798.119995
"2013-03-18" 1785.089966 1785.089966 1785.089966 1785.089966 0 1785.089966
"2013-03-19" NA NA NA NA NA NA
"2013-03-20" NA NA NA NA NA NA
"2013-03-21" NA NA NA NA NA NA
"2013-03-22" NA NA NA NA NA NA
"2013-03-25" 1778.910034 1778.910034 1778.910034 1778.910034 0 1778.910034
"2013-03-26" 1779.619995 1779.619995 1779.619995 1779.619995 0 1779.619995
"2013-03-27" 1803.829956 1803.829956 1803.829956 1803.829956 0 1803.829956
"2013-03-28" 1826.75 1826.75 1826.75 1826.75 0 1826.75
"2013-04-01" 1814.449951 1814.449951 1814.449951 1814.449951 0 1814.449951
"2013-04-02" NA NA NA NA NA NA
"2013-04-03" NA NA NA NA NA NA
"2013-04-04" 1816.579956 1816.579956 1816.579956 1816.579956 0 1816.579956
"2013-04-05" 1808.189941 1808.189941 1808.189941 1808.189941 0 1808.189941
"2013-04-08" 1813.310059 1813.310059 1813.310059 1813.310059 0 1813.310059
"2013-04-09" NA NA NA NA NA NA
"2013-04-10" 1849.060059 1849.060059 1849.060059 1849.060059 0 1849.060059
"2013-04-11" NA NA NA NA NA NA
"2013-04-12" NA NA NA NA NA NA
"2013-04-15" NA NA NA NA NA NA
"2013-04-16" 1854.819946 1854.819946 1854.819946 1854.819946 0 1854.819946
"2013-04-17" 1837.209961 1837.209961 1837.209961 1837.209961 0 1837.209961
"2013-04-18" 1811.349976 1811.349976 1811.349976 1811.349976 0 1811.349976
"2013-04-19" 1919.449951 1919.449951 1919.449951 1919.449951 0 1919.449951
"2013-04-22" 1911.290039 1911.290039 1911.290039 1911.290039 0 1911.290039
"2013-04-23" NA NA NA NA NA NA
"2013-04-24" NA NA NA NA NA NA
"2013-04-25" 1911.869995 1911.869995 1911.869995 1911.869995 0 1911.869995
"2013-04-26" 1917.599976 1917.599976 1917.599976 1917.599976 0 1917.599976
"2013-04-29" 1931.670044 1931.670044 1931.670044 1931.670044 0 1931.670044
"2013-04-30" NA NA NA NA NA NA
"2013-05-01" 1892.819946 1892.819946 1892.819946 1892.819946 0 1892.819946
"2013-05-02" 1923.699951 1923.699951 1923.699951 1923.699951 0 1923.699951
"2013-05-03" 1949.390015 1949.390015 1949.390015 1949.390015 0 1949.390015
"2013-05-06" 1947.150024 1947.150024 1947.150024 1947.150024 0 1947.150024
"2013-05-07" 1935.849976 1935.849976 1935.849976 1935.849976 0 1935.849976
"2013-05-08" NA NA NA NA NA NA
"2013-05-09" 1933.089966 1933.089966 1933.089966 1933.089966 0 1933.089966
"2013-05-10" 1998.189941 1998.189941 1998.189941 1998.189941 0 1998.189941
"2013-05-13" NA NA NA NA NA NA
"2013-05-14" NA NA NA NA NA NA
"2013-05-15" NA NA NA NA NA NA
"2013-05-16" NA NA NA NA NA NA
"2013-05-17" 2006.599976 2006.599976 2006.599976 2006.599976 0 2006.599976
"2013-05-20" NA NA NA NA NA NA
"2013-05-21" NA NA NA NA NA NA
"2013-05-22" NA NA NA NA NA NA
"2013-05-23" 1993.060059 1993.060059 1993.060059 1993.060059 0 1993.060059
"2013-05-24" 1982.630005 1982.630005 1982.630005 1982.630005 0 1982.630005
"2013-05-28" NA NA NA NA NA NA
"2013-05-29" NA NA NA NA NA NA
"2013-05-30" 2019.599976 2019.599976 2019.599976 2019.599976 0 2019.599976
"2013-05-31" NA NA NA NA NA NA
"2013-06-03" NA NA NA NA NA NA
"2013-06-04" 1921.829956 1921.829956 1921.829956 1921.829956 0 1921.829956
"2013-06-05" NA NA NA NA NA NA
"2013-06-06" NA NA NA NA NA NA
"2013-06-07" 1954.209961 1954.209961 1954.209961 1954.209961 0 1954.209961
"2013-06-10" NA NA NA NA NA NA
"2013-06-11" NA NA NA NA NA NA
"2013-06-12" NA NA NA NA NA NA
"2013-06-13" 1938.430054 1938.430054 1938.430054 1938.430054 0 1938.430054
"2013-06-14" 1906.680054 1906.680054 1906.680054 1906.680054 0 1906.680054
"2013-06-17" 1904.51001 1904.51001 1904.51001 1904.51001 0 1904.51001
"2013-06-18" NA NA NA NA NA NA
"2013-06-19" 1905.660034 1905.660034 1905.660034 1905.660034 0 1905.660034
"2013-06-20" 1852.180054 1852.180054 1852.180054 1852.180054 0 1852.180054
"2013-06-21" NA NA NA NA NA NA
"2013-06-24" 1863.689941 1863.689941 1863.689941 1863.689941 0 1863.689941
"2013-06-25" 1883.969971 1883.969971 1883.969971 1883.969971 0 1883.969971
"2013-06-26" 1942.329956 1942.329956 1942.329956 1942.329956 0 1942.329956
"2013-06-27" 1965.530029 1965.530029 1965.530029 1965.530029 0 1965.530029
"2013-06-28" 1956.26001 1956.26001 1956.26001 1956.26001 0 1956.26001
"2013-07-01" NA NA NA NA NA NA
"2013-07-02" NA NA NA NA NA NA
"2013-07-03" 2000.400024 2000.400024 2000.400024 2000.400024 0 2000.400024
"2013-07-05" 2036.949951 2036.949951 2036.949951 2036.949951 0 2036.949951
"2013-07-08" NA NA NA NA NA NA
"2013-07-09" 2040.369995 2040.369995 2040.369995 2040.369995 0 2040.369995
"2013-07-10" 2066.959961 2066.959961 2066.959961 2066.959961 0 2066.959961
"2013-07-11" NA NA NA NA NA NA
"2013-07-12" 2178.669922 2178.669922 2178.669922 2178.669922 0 2178.669922
"2013-07-15" NA NA NA NA NA NA
"2013-07-16" 2159.27002 2159.27002 2159.27002 2159.27002 0 2159.27002
"2013-07-17" 2164.969971 2164.969971 2164.969971 2164.969971 0 2164.969971
"2013-07-18" 2157.969971 2157.969971 2157.969971 2157.969971 0 2157.969971
"2013-07-19" 2167.620117 2167.620117 2167.620117 2167.620117 0 2167.620117
"2013-07-22" NA NA NA NA NA NA
"2013-07-23" NA NA NA NA NA NA
"2013-07-24" NA NA NA NA NA NA
"2013-07-25" NA NA NA NA NA NA
"2013-07-26" 2144.050049 2144.050049 2144.050049 2144.050049 0 2144.050049
"2013-07-29" NA NA NA NA NA NA
"2013-07-30" NA NA NA NA NA NA
"2013-07-31" 2142.76001 2142.76001 2142.76001 2142.76001 0 2142.76001
"2013-08-01" NA NA NA NA NA NA
"2013-08-02" 2177.399902 2177.399902 2177.399902 2177.399902 0 2177.399902
"2013-08-05" 2179 2179 2179 2179 0 2179
"2013-08-06" NA NA NA NA NA NA
"2013-08-07" NA NA NA NA NA NA
"2013-08-08" NA NA NA NA NA NA
"2013-08-09" NA NA NA NA NA NA
"2013-08-12" NA NA NA NA NA NA
"2013-08-13" 2074.290039 2074.290039 2074.290039 2074.290039 0 2074.290039
"2013-08-14" 2064.280029 2064.280029 2064.280029 2064.280029 0 2064.280029
"2013-08-15" NA NA NA NA NA NA
"2013-08-16" 2005.119995 2005.119995 2005.119995 2005.119995 0 2005.119995
"2013-08-19" 1994.819946 1994.819946 1994.819946 1994.819946 0 1994.819946
"2013-08-20" 2022.449951 2022.449951 2022.449951 2022.449951 0 2022.449951
"2013-08-21" NA NA NA NA NA NA
"2013-08-22" 2090.919922 2090.919922 2090.919922 2090.919922 0 2090.919922
"2013-08-23" 2075.169922 2075.169922 2075.169922 2075.169922 0 2075.169922
"2013-08-26" 2115.949951 2115.949951 2115.949951 2115.949951 0 2115.949951
"2013-08-27" NA NA NA NA NA NA
"2013-08-28" 2063.790039 2063.790039 2063.790039 2063.790039 0 2063.790039
"2013-08-29" 2085.820068 2085.820068 2085.820068 2085.820068 0 2085.820068
"2013-08-30" NA NA NA NA NA NA
"2013-09-03" 2100.030029 2100.030029 2100.030029 2100.030029 0 2100.030029
"2013-09-04" 2143.939941 2143.939941 2143.939941 2143.939941 0 2143.939941
"2013-09-05" 2156.909912 2156.909912 2156.909912 2156.909912 0 2156.909912
"2013-09-06" 2159.620117 2159.620117 2159.620117 2159.620117 0 2159.620117
"2013-09-09" NA NA NA NA NA NA
"2013-09-10" 2214.290039 2214.290039 2214.290039 2214.290039 0 2214.290039
"2013-09-11" 2205.360107 2205.360107 2205.360107 2205.360107 0 2205.360107
"2013-09-12" 2211.01001 2211.01001 2211.01001 2211.01001 0 2211.01001
"2013-09-13" NA NA NA NA NA NA
"2013-09-16" NA NA NA NA NA NA
"2013-09-17" NA NA NA NA NA NA
"2013-09-18" 2246.780029 2246.780029 2246.780029 2246.780029 0 2246.780029
"2013-09-19" NA NA NA NA NA NA
"2013-09-20" NA NA NA NA NA NA
"2013-09-23" NA NA NA NA NA NA
"2013-09-24" 2186.379883 2186.379883 2186.379883 2186.379883 0 2186.379883
"2013-09-25" 2174.300049 2174.300049 2174.300049 2174.300049 0 2174.300049
"2013-09-26" NA NA NA NA NA NA
"2013-09-27" 2195.149902 2195.149902 2195.149902 2195.149902 0 2195.149902
"2013-09-30" 2179.780029 2179.780029 2179.780029 2179.780029 0 2179.780029
"2013-10-01" 2226.969971 2226.969971 2226.969971 2226.969971 0 2226.969971
"2013-10-02" 2215.52002 2215.52002 2215.52002 2215.52002 0 2215.52002
"2013-10-03" NA NA NA NA NA NA
"2013-10-04" NA NA NA NA NA NA
"2013-10-07" 2152.429932 2152.429932 2152.429932 2152.429932 0 2152.429932
"2013-10-08" 2054.51001 2054.51001 2054.51001 2054.51001 0 2054.51001
"2013-10-09" NA NA NA NA NA NA
"2013-10-10" 2092.97998 2092.97998 2092.97998 2092.97998 0 2092.97998
"2013-10-11" 2092.159912 2092.159912 2092.159912 2092.159912 0 2092.159912
"2013-10-14" NA NA NA NA NA NA
"2013-10-15" 2092.860107 2092.860107 2092.860107 2092.860107 0 2092.860107
"2013-10-16" NA NA NA NA NA NA
"2013-10-17" NA NA NA NA NA NA
"2013-10-18" NA NA NA NA NA NA
"2013-10-21" NA NA NA NA NA NA
"2013-10-22" 2171.030029 2171.030029 2171.030029 2171.030029 0 2171.030029
"2013-10-23" NA NA NA NA NA NA
"2013-10-24" 2204.610107 2204.610107 2204.610107 2204.610107 0 2204.610107
"2013-10-25" 2209.98999 2209.98999 2209.98999 2209.98999 0 2209.98999
"2013-10-28" 2202.669922 2202.669922 2202.669922 2202.669922 0 2202.669922
"2013-10-29" 2207.179932 2207.179932 2207.179932 2207.179932 0 2207.179932
"2013-10-30" NA NA NA NA NA NA
"2013-10-31" NA NA NA NA NA NA
"2013-11-01" 2177.110107 2177.110107 2177.110107 2177.110107 0 2177.110107
"2013-11-04" 2181.300049 2181.300049 2181.300049 2181.300049 0 2181.300049
"2013-11-05" 2146.699951 2146.699951 2146.699951 2146.699951 0 2146.699951
"2013-11-06" 2088.070068 2088.070068 2088.070068 2088.070068 0 2088.070068
"2013-11-07" 2052.02002 2052.02002 2052.02002 2052.02002 0 2052.02002
"2013-11-08" 2130.219971 2130.219971 2130.219971 2130.219971 0 2130.219971
"2013-11-11" NA NA NA NA NA NA
"2013-11-12" 2155.570068 2155.570068 2155.570068 2155.570068 0 2155.570068
"2013-11-13" 2171.139893 2171.139893 2171.139893 2171.139893 0 2171.139893
"2013-11-14" NA NA NA NA NA NA
"2013-11-15" NA NA NA NA NA NA
"2013-11-18" NA NA NA NA NA NA
"2013-11-19" 2182.679932 2182.679932 2182.679932 2182.679932 0 2182.679932
"2013-11-20" NA NA NA NA NA NA
"2013-11-21" NA NA NA NA NA NA
"2013-11-22" NA NA NA NA NA NA
"2013-11-25" 2290.310059 2290.310059 2290.310059 2290.310059 0 2290.310059
"2013-11-26" 2292.159912 2292.159912 2292.159912 2292.159912 0 2292.159912
"2013-11-27" NA NA NA NA NA NA
"2013-11-29" 2312.409912 2312.409912 2312.409912 2312.409912 0 2312.409912
"2013-12-02" NA NA NA NA NA NA
"2013-12-03" 2278.580078 2278.580078 2278.580078 2278.580078 0 2278.580078
"2013-12-04" 2268.590088 2268.590088 2268.590088 2268.590088 0 2268.590088
"2013-12-05" 2267.340088 2267.340088 2267.340088 2267.340088 0 2267.340088
"2013-12-06" NA NA NA NA NA NA
"2013-12-09" 2278.699951 2278.699951 2278.699951 2278.699951 0 2278.699951
"2013-12-10" 2263.699951 2263.699951 2263.699951 2263.699951 0 2263.699951
"2013-12-11" NA NA NA NA NA NA
"2013-12-12" 2221.800049 2221.800049 2221.800049 2221.800049 0 2221.800049
"2013-12-13" NA NA NA NA NA NA
"2013-12-16" 2227.560059 2227.560059 2227.560059 2227.560059 0 2227.560059
"2013-12-17" NA NA NA NA NA NA
"2013-12-18" NA NA NA NA NA NA
"2013-12-19" 2251.73999 2251.73999 2251.73999 2251.73999 0 2251.73999
"2013-12-20" 2288.550049 2288.550049 2288.550049 2288.550049 0 2288.550049
"2013-12-23" 2341.77002 2341.77002 2341.77002 2341.77002 0 2341.77002
"2013-12-24" 2341.189941 2341.189941 2341.189941 2341.189941 0 2341.189941
"2013-12-26" 2352.969971 2352.969971 2352.969971 2352.969971 0 2352.969971
"2013-12-27" 2343.909912 2343.909912 2343.909912 2343.909912 0 2343.909912
"2013-12-30" 2339.860107 2339.860107 2339.860107 2339.860107 0 2339.860107
"2013-12-31" 2330.429932 2330.429932 2330.429932 2330.429932 0 2330.429932
"2014-01-02" 2342.620117 2342.620117 2342.620117 2342.620117 0 2342.620117
"2014-01-03" 2330.540039 2330.540039 2330.540039 2330.540039 0 2330.540039
"2014-01-06" 2322.120117 2322.120117 2322.120117 2322.120117 0 2322.120117
"2014-01-07" 2364.22998 2364.22998 2364.22998 2364.22998 0 2364.22998
"2014-01-08" 2398.22998 2398.22998 2398.22998 2398.22998 0 2398.22998
"2014-01-09" NA NA NA NA NA NA
"2014-01-10" 2481.889893 2481.889893 2481.889893 2481.889893 0 2481.889893
"2014-01-13" NA NA NA NA NA NA
"2014-01-14" 2530.540039 2530.540039 2530.540039 2530.540039 0 2530.540039
"2014-01-15" NA NA NA NA NA NA
"2014-01-16" 2570.469971 2570.469971 2570.469971 2570.469971 0 2570.469971
"2014-01-17" NA NA NA NA NA NA
"2014-01-21" NA NA NA NA NA NA
"2014-01-22" 2614.939941 2614.939941 2614.939941 2614.939941 0 2614.939941
"2014-01-23" 2618.669922 2618.669922 2618.669922 2618.669922 0 2618.669922
"2014-01-24" 2526.679932 2526.679932 2526.679932 2526.679932 0 2526.679932
"2014-01-27" 2471.22998 2471.22998 2471.22998 2471.22998 0 2471.22998
"2014-01-28" NA NA NA NA NA NA
"2014-01-29" NA NA NA NA NA NA
"2014-01-30" 2576.219971 2576.219971 2576.219971 2576.219971 0 2576.219971
"2014-01-31" NA NA NA NA NA NA
"2014-02-03" 2454.639893 2454.639893 2454.639893 2454.639893 0 2454.639893
"2014-02-04" NA NA NA NA NA NA
"2014-02-05" NA NA NA NA NA NA
"2014-02-06" 2437.570068 2437.570068 2437.570068 2437.570068 0 2437.570068
