"price.open" "price.high" "price.low" "price.close" "volume" "adjusted" "ref.date" "ticker"
"2363" 1845.089966 1868.469971 1840.939941 1844.030029 0 1844.030029 2013-05-03 "NBI"
"2364" 1844.219971 1844.670044 1826.469971 1836.280029 0 1836.280029 2013-05-06 "NBI"
"2365" 1836.630005 1837.790039 1818.959961 1822.800049 0 1822.800049 2013-05-07 "NBI"
"2366" 1824.869995 1835.76001 1812.420044 1824.199951 0 1824.199951 2013-05-08 "NBI"
"2367" 1823.310059 1838 1821.76001 1825.900024 0 1825.900024 2013-05-09 "NBI"
"2368" 1826.560059 1879.290039 1823.869995 1877.76001 0 1877.76001 2013-05-10 "NBI"
"2369" 1877.880005 1912.849976 1874.329956 1909.869995 0 1909.869995 2013-05-13 "NBI"
"2370" 1911.920044 1944.130005 1911.920044 1943.930054 0 1943.930054 2013-05-14 "NBI"
"2371" 1942.849976 1950.189941 1908.079956 1920.449951 0 1920.449951 2013-05-15 "NBI"
"2372" 1915.630005 1915.630005 1871.410034 1880.849976 0 1880.849976 2013-05-16 "NBI"
"2373" 1891.900024 1899.829956 1875.869995 1898.400024 0 1898.400024 2013-05-17 "NBI"
"2374" 1894.880005 1909.5 1873.310059 1876.650024 0 1876.650024 2013-05-20 "NBI"
"2375" 1881.530029 1901.339966 1872.97998 1893.439941 0 1893.439941 2013-05-21 "NBI"
"2376" 1899.469971 1944.01001 1871.609985 1887.160034 0 1887.160034 2013-05-22 "NBI"
"2377" 1863.630005 1901.150024 1841.01001 1892.780029 0 1892.780029 2013-05-23 "NBI"
"2378" 1883.540039 1888.430054 1868.839966 1887.790039 0 1887.790039 2013-05-24 "NBI"
"2379" 1908.98999 1929.77002 1895.47998 1910.199951 0 1910.199951 2013-05-28 "NBI"
"2380" 1900.969971 1901.560059 1874.27002 1888.930054 0 1888.930054 2013-05-29 "NBI"
"2381" 1891.550049 1920.609985 1889.98999 1914.22998 0 1914.22998 2013-05-30 "NBI"
"2382" 1904.839966 1914.719971 1871.949951 1872.089966 0 1872.089966 2013-05-31 "NBI"
"2383" 1871.98999 1875.369995 1806.910034 1851.98999 0 1851.98999 2013-06-03 "NBI"
"2384" 1846 1860.400024 1809.099976 1817.910034 0 1817.910034 2013-06-04 "NBI"
"2385" 1810.359985 1837.869995 1766.560059 1776.560059 0 1776.560059 2013-06-05 "NBI"
"2386" 1780.069946 1830.369995 1776.26001 1830.369995 0 1830.369995 2013-06-06 "NBI"
"2387" 1841.280029 1872.819946 1841.180054 1870.660034 0 1870.660034 2013-06-07 "NBI"
"2388" 1874.780029 1874.780029 1847 1861.040039 0 1861.040039 2013-06-10 "NBI"
"2389" 1845.680054 1879.550049 1833.150024 1860.459961 0 1860.459961 2013-06-11 "NBI"
"2390" 1874.76001 1877.959961 1819.73999 1819.930054 0 1819.930054 2013-06-12 "NBI"
"2391" 1823.25 1849.819946 1808.319946 1845.140015 0 1845.140015 2013-06-13 "NBI"
"2392" 1844.380005 1850.849976 1825.439941 1832.800049 0 1832.800049 2013-06-14 "NBI"
"2393" 1849.890015 1852.459961 1810.73999 1817.880005 0 1817.880005 2013-06-17 "NBI"
"2394" 1821.689941 1847.349976 1811.839966 1843.5 0 1843.5 2013-06-18 "NBI"
"2395" 1845.959961 1847.439941 1805.069946 1805.069946 0 1805.069946 2013-06-19 "NBI"
"2396" 1779.579956 1780.849976 1743.859985 1750.550049 0 1750.550049 2013-06-20 "NBI"
"2397" 1754.97998 1778.930054 1727.420044 1758.530029 0 1758.530029 2013-06-21 "NBI"
"2398" 1737.890015 1769.359985 1714.890015 1752.26001 0 1752.26001 2013-06-24 "NBI"
"2399" 1766.089966 1774.849976 1747.589966 1758.930054 0 1758.930054 2013-06-25 "NBI"
"2400" 1775.359985 1814.329956 1774.26001 1805.819946 0 1805.819946 2013-06-26 "NBI"
"2401" 1819.339966 1829.130005 1808.02002 1819.530029 0 1819.530029 2013-06-27 "NBI"
"2402" 1824.410034 1833.469971 1811.589966 1813.150024 0 1813.150024 2013-06-28 "NBI"
"2403" 1860.430054 1897.109985 1859.630005 1863.699951 0 1863.699951 2013-07-01 "NBI"
"2404" 1862.780029 1873.640015 1857.51001 1865.569946 0 1865.569946 2013-07-02 "NBI"
"2405" 1854.880005 1874.550049 1850.810059 1866.469971 0 1866.469971 2013-07-03 "NBI"
"2406" 1882.619995 1900.719971 1875.709961 1900.589966 0 1900.589966 2013-07-05 "NBI"
"2407" 1909.73999 1912.319946 1888.680054 1893.660034 0 1893.660034 2013-07-08 "NBI"
"2408" 1907.51001 1909.089966 1885.349976 1904.72998 0 1904.72998 2013-07-09 "NBI"
"2409" 1905.640015 1927.310059 1899.829956 1926.540039 0 1926.540039 2013-07-10 "NBI"
"2410" 1957.859985 1968.25 1949.280029 1967.920044 0 1967.920044 2013-07-11 "NBI"
"2411" 1973.599976 2023.609985 1967.910034 2017.25 0 2017.25 2013-07-12 "NBI"
"2412" 2020.939941 2021.180054 1999.969971 2017.089966 0 2017.089966 2013-07-15 "NBI"
"2413" 2017.77002 2018.189941 1986.849976 1995.060059 0 1995.060059 2013-07-16 "NBI"
"2414" 2002.810059 2012.420044 2001.949951 2007.829956 0 2007.829956 2013-07-17 "NBI"
"2415" 2008 2014.060059 1995.119995 2004.869995 0 2004.869995 2013-07-18 "NBI"
"2416" 1999.280029 2040.050049 1998.939941 2036.630005 0 2036.630005 2013-07-19 "NBI"
"2417" 2042.869995 2052.370117 2029.540039 2045.77002 0 2045.77002 2013-07-22 "NBI"
"2418" 2045.829956 2046.319946 2008.77002 2009.810059 0 2009.810059 2013-07-23 "NBI"
"2419" 2023.130005 2025.459961 2002.459961 2014.390015 0 2014.390015 2013-07-24 "NBI"
"2420" 2020.540039 2042.630005 1994.670044 2041.869995 0 2041.869995 2013-07-25 "NBI"
"2421" 2030.910034 2052.850098 2022.26001 2051.669922 0 2051.669922 2013-07-26 "NBI"
"2422" 2043.75 2054.98999 2026.73999 2033.23999 0 2033.23999 2013-07-29 "NBI"
"2423" 2045.219971 2063.389893 2036.02002 2059.050049 0 2059.050049 2013-07-30 "NBI"
"2424" 2060.800049 2080.070068 2060.800049 2065.810059 0 2065.810059 2013-07-31 "NBI"
"2425" 2079.590088 2096.26001 2075.51001 2094.909912 0 2094.909912 2013-08-01 "NBI"
"2426" 2094.949951 2100.199951 2088.810059 2097.899902 0 2097.899902 2013-08-02 "NBI"
"2427" 2095.110107 2102.620117 2087.679932 2093.47998 0 2093.47998 2013-08-05 "NBI"
"2428" 2083.52002 2084.669922 2044.530029 2049.389893 0 2049.389893 2013-08-06 "NBI"
"2429" 2045.050049 2058.860107 2026.380005 2053.679932 0 2053.679932 2013-08-07 "NBI"
"2430" 2062.469971 2063.290039 2038.640015 2044.050049 0 2044.050049 2013-08-08 "NBI"
"2431" 2036.569946 2059.600098 2034.880005 2040.079956 0 2040.079956 2013-08-09 "NBI"
"2432" 2027.310059 2028.699951 2013.839966 2022.280029 0 2022.280029 2013-08-12 "NBI"
"2433" 2025.530029 2031.390015 2007.209961 2023.880005 0 2023.880005 2013-08-13 "NBI"
"2434" 2027.030029 2040.650024 2018 2018.290039 0 2018.290039 2013-08-14 "NBI"
"2435" 1990.920044 1996.150024 1967.469971 1972.410034 0 1972.410034 2013-08-15 "NBI"
"2436" 1969.849976 1981.920044 1961.150024 1962.119995 0 1962.119995 2013-08-16 "NBI"
"2437" 1960.569946 1977.180054 1953.670044 1953.73999 0 1953.73999 2013-08-19 "NBI"
"2438" 1957.75 1988.98999 1956.22998 1978.02002 0 1978.02002 2013-08-20 "NBI"
"2439" 1978.390015 2017.800049 1978.390015 1995.079956 0 1995.079956 2013-08-21 "NBI"
"2440" 2002.119995 2021.969971 2001.98999 2018.290039 0 2018.290039 2013-08-22 "NBI"
"2441" 2020.670044 2020.670044 2004.72998 2017.050049 0 2017.050049 2013-08-23 "NBI"
"2442" 2031.849976 2072.52002 2029.910034 2058.449951 0 2058.449951 2013-08-26 "NBI"
"2443" 2032.640015 2039.910034 1995.359985 1996.73999 0 1996.73999 2013-08-27 "NBI"
"2444" 1997.369995 2024.390015 1989.579956 2019.219971 0 2019.219971 2013-08-28 "NBI"
"2445" 2013.219971 2056.870117 2013.040039 2044.300049 0 2044.300049 2013-08-29 "NBI"
"2446" 2043.849976 2045.599976 2016.180054 2022.819946 0 2022.819946 2013-08-30 "NBI"
"2447" 2050.419922 2069.47998 2042.689941 2064.51001 0 2064.51001 2013-09-03 "NBI"
"2448" 2064.959961 2105.97998 2057.97998 2104.870117 0 2104.870117 2013-09-04 "NBI"
"2449" 2108.02002 2117.48999 2099.719971 2109.379883 0 2109.379883 2013-09-05 "NBI"
"2450" 2115.820068 2115.820068 2069.52002 2104.919922 0 2104.919922 2013-09-06 "NBI"
"2451" 2112.669922 2147.179932 2112.570068 2147.179932 0 2147.179932 2013-09-09 "NBI"
"2452" 2164 2166.110107 2138.780029 2154.370117 0 2154.370117 2013-09-10 "NBI"
"2453" 2159.219971 2159.439941 2128.040039 2150.699951 0 2150.699951 2013-09-11 "NBI"
"2454" 2151.340088 2164.320068 2143.929932 2152.120117 0 2152.120117 2013-09-12 "NBI"
"2455" 2157.110107 2166.080078 2141.52002 2165.719971 0 2165.719971 2013-09-13 "NBI"
"2456" 2188.47998 2192.02002 2164.790039 2174.449951 0 2174.449951 2013-09-16 "NBI"
"2457" 2177.77002 2183.659912 2164.360107 2181.77002 0 2181.77002 2013-09-17 "NBI"
"2458" 2184.48999 2213.320068 2174.620117 2206.030029 0 2206.030029 2013-09-18 "NBI"
"2459" 2215.090088 2215.889893 2187.800049 2205.560059 0 2205.560059 2013-09-19 "NBI"
"2460" 2208.48999 2212.219971 2192 2194.050049 0 2194.050049 2013-09-20 "NBI"
"2461" 2191.159912 2192.040039 2155.310059 2170.389893 0 2170.389893 2013-09-23 "NBI"
"2462" 2173.159912 2181.52002 2157.23999 2170.790039 0 2170.790039 2013-09-24 "NBI"
"2463" 2171.159912 2176.22998 2157.419922 2157.629883 0 2157.629883 2013-09-25 "NBI"
"2464" 2166.610107 2204.540039 2166.600098 2195.350098 0 2195.350098 2013-09-26 "NBI"
"2465" 2179.580078 2211.399902 2177.639893 2201.669922 0 2201.669922 2013-09-27 "NBI"
"2466" 2171.159912 2205.719971 2168 2188.919922 0 2188.919922 2013-09-30 "NBI"
"2467" 2197.860107 2232.52002 2192.879883 2232.52002 0 2232.52002 2013-10-01 "NBI"
"2468" 2216.22998 2231.409912 2214.449951 2224.429932 0 2224.429932 2013-10-02 "NBI"
"2469" 2220.120117 2225.610107 2172.320068 2191.330078 0 2191.330078 2013-10-03 "NBI"
"2470" 2196.25 2226.050049 2196.060059 2219.22998 0 2219.22998 2013-10-04 "NBI"
"2471" 2198.320068 2202.52002 2170.540039 2171.939941 0 2171.939941 2013-10-07 "NBI"
"2472" 2170.879883 2172.719971 2076.98999 2077.850098 0 2077.850098 2013-10-08 "NBI"
"2473" 2070.600098 2071.23999 2001.369995 2028.180054 0 2028.180054 2013-10-09 "NBI"
"2474" 2067.929932 2105.379883 2067.929932 2105.379883 0 2105.379883 2013-10-10 "NBI"
"2475" 2102.27002 2112.27002 2085.330078 2099.52002 0 2099.52002 2013-10-11 "NBI"
"2476" 2082.080078 2116.629883 2068.669922 2115.629883 0 2115.629883 2013-10-14 "NBI"
"2477" 2107.409912 2125.459961 2093.689941 2096.649902 0 2096.649902 2013-10-15 "NBI"
"2478" 2116.530029 2159.439941 2116.530029 2158.899902 0 2158.899902 2013-10-16 "NBI"
"2479" 2151.409912 2178.919922 2142.429932 2178.540039 0 2178.540039 2013-10-17 "NBI"
"2480" 2183.159912 2183.169922 2137.030029 2158.429932 0 2158.429932 2013-10-18 "NBI"
"2481" 2161.949951 2162.340088 2117.780029 2127.090088 0 2127.090088 2013-10-21 "NBI"
"2482" 2142.699951 2177.610107 2128.830078 2174.370117 0 2174.370117 2013-10-22 "NBI"
"2483" 2163.52002 2184.27002 2151.189941 2184.22998 0 2184.22998 2013-10-23 "NBI"
"2484" 2188.780029 2214.98999 2188.780029 2208.780029 0 2208.780029 2013-10-24 "NBI"
"2485" 2212.77002 2214.27002 2189.590088 2210.389893 0 2210.389893 2013-10-25 "NBI"
"2486" 2210.899902 2225.350098 2198.840088 2208.560059 0 2208.560059 2013-10-28 "NBI"
"2487" 2211.030029 2211.330078 2182.439941 2211.110107 0 2211.110107 2013-10-29 "NBI"
"2488" 2217.060059 2223.360107 2157.899902 2166.929932 0 2166.929932 2013-10-30 "NBI"
"2489" 2166.340088 2175.840088 2133.810059 2143.929932 0 2143.929932 2013-10-31 "NBI"
"2490" 2152.949951 2160 2132.570068 2154.320068 0 2154.320068 2013-11-01 "NBI"
"2491" 2161.600098 2167.820068 2145.98999 2148.370117 0 2148.370117 2013-11-04 "NBI"
"2492" 2159.060059 2169.810059 2137.310059 2164.810059 0 2164.810059 2013-11-05 "NBI"
"2493" 2175.5 2175.76001 2099.080078 2100.48999 0 2100.48999 2013-11-06 "NBI"
"2494" 2118.139893 2130.149902 2063.73999 2065.449951 0 2065.449951 2013-11-07 "NBI"
"2495" 2088.570068 2138.629883 2088.449951 2133.649902 0 2133.649902 2013-11-08 "NBI"
"2496" 2145.530029 2152.090088 2126.77002 2149.679932 0 2149.679932 2013-11-11 "NBI"
"2497" 2138.179932 2155.159912 2124.449951 2154.429932 0 2154.429932 2013-11-12 "NBI"
"2498" 2133.600098 2170.610107 2132 2170.469971 0 2170.469971 2013-11-13 "NBI"
"2499" 2179.179932 2196.899902 2164.429932 2187.590088 0 2187.590088 2013-11-14 "NBI"
"2500" 2191.620117 2216.320068 2182.23999 2216.23999 0 2216.23999 2013-11-15 "NBI"
"2501" 2224.929932 2232.23999 2176.48999 2183.939941 0 2183.939941 2013-11-18 "NBI"
"2502" 2182.370117 2199.610107 2166.77002 2188.699951 0 2188.699951 2013-11-19 "NBI"
"2503" 2195.340088 2228.23999 2191.98999 2205.02002 0 2205.02002 2013-11-20 "NBI"
"2504" 2214.919922 2240.889893 2214.919922 2238.050049 0 2238.050049 2013-11-21 "NBI"
"2505" 2279 2309.870117 2278.73999 2304.929932 0 2304.929932 2013-11-22 "NBI"
"2506" 2320.899902 2339.219971 2305.51001 2325.439941 0 2325.439941 2013-11-25 "NBI"
"2507" 2329.280029 2332.610107 2313.929932 2326.820068 0 2326.820068 2013-11-26 "NBI"
"2508" 2336.330078 2338.300049 2319.959961 2333.110107 0 2333.110107 2013-11-27 "NBI"
"2509" 2338.040039 2350.129883 2337.939941 2340 0 2340 2013-11-29 "NBI"
"2510" 2338.5 2349.830078 2327.25 2347.879883 0 2347.879883 2013-12-02 "NBI"
"2511" 2332.909912 2334.360107 2299.52002 2305.699951 0 2305.699951 2013-12-03 "NBI"
"2512" 2292.439941 2312.939941 2280.889893 2302.610107 0 2302.610107 2013-12-04 "NBI"
"2513" 2303.149902 2316.620117 2291.870117 2299.070068 0 2299.070068 2013-12-05 "NBI"
"2514" 2323.840088 2327.280029 2291.02002 2320.199951 0 2320.199951 2013-12-06 "NBI"
"2515" 2334.75 2337.889893 2306.219971 2313.330078 0 2313.330078 2013-12-09 "NBI"
"2516" 2310.379883 2316.379883 2274.280029 2296.050049 0 2296.050049 2013-12-10 "NBI"
"2517" 2296.060059 2296.070068 2232.939941 2237.01001 0 2237.01001 2013-12-11 "NBI"
"2518" 2235.780029 2270.949951 2235.070068 2253.530029 0 2253.530029 2013-12-12 "NBI"
"2519" 2263.77002 2265.01001 2235.23999 2252.050049 0 2252.050049 2013-12-13 "NBI"
"2520" 2266.600098 2290.360107 2254.330078 2256.27002 0 2256.27002 2013-12-16 "NBI"
"2521" 2258.070068 2259.23999 2221.219971 2232.090088 0 2232.090088 2013-12-17 "NBI"
"2522" 2245.340088 2291.600098 2226.449951 2291.600098 0 2291.600098 2013-12-18 "NBI"
"2523" 2282.969971 2298.830078 2274.370117 2288.300049 0 2288.300049 2013-12-19 "NBI"
"2524" 2299.76001 2340.689941 2292.100098 2333.75 0 2333.75 2013-12-20 "NBI"
"2525" 2357.300049 2365.610107 2350.550049 2362.179932 0 2362.179932 2013-12-23 "NBI"
"2526" 2362.879883 2364.330078 2343.179932 2356.590088 0 2356.590088 2013-12-24 "NBI"
"2527" 2361.100098 2380.600098 2358.449951 2372.409912 0 2372.409912 2013-12-26 "NBI"
"2528" 2377.649902 2378.439941 2355.199951 2359.879883 0 2359.879883 2013-12-27 "NBI"
"2529" 2361.699951 2371.48999 2343 2368.540039 0 2368.540039 2013-12-30 "NBI"
"2530" 2374.100098 2378.439941 2356.649902 2369.530029 0 2369.530029 2013-12-31 "NBI"
"2531" 2365.889893 2374.72998 2344.810059 2373.459961 0 2373.459961 2014-01-02 "NBI"
"2532" 2373.909912 2380.159912 2354.560059 2361.620117 0 2361.620117 2014-01-03 "NBI"
"2533" 2366.969971 2371.540039 2323.879883 2338.409912 0 2338.409912 2014-01-06 "NBI"
"2534" 2355.610107 2374.030029 2352.899902 2370.179932 0 2370.179932 2014-01-07 "NBI"
"2535" 2370.889893 2420.790039 2366.48999 2417.879883 0 2417.879883 2014-01-08 "NBI"
"2536" 2434.639893 2455.409912 2418.110107 2449.25 0 2449.25 2014-01-09 "NBI"
"2537" 2454.790039 2491.949951 2431.659912 2491.659912 0 2491.659912 2014-01-10 "NBI"
"2538" 2504.590088 2536.649902 2445.830078 2463.120117 0 2463.120117 2014-01-13 "NBI"
"2539" 2475.870117 2548.290039 2469.379883 2548.290039 0 2548.290039 2014-01-14 "NBI"
"2540" 2549 2549.909912 2519.110107 2539.189941 0 2539.189941 2014-01-15 "NBI"
"2541" 2545.649902 2574.649902 2542.620117 2574.570068 0 2574.570068 2014-01-16 "NBI"
"2542" 2583.189941 2604.830078 2576.899902 2586.27002 0 2586.27002 2014-01-17 "NBI"
"2543" 2613.97998 2634.530029 2590.52002 2634.419922 0 2634.419922 2014-01-21 "NBI"
"2544" 2646.310059 2653.199951 2626.820068 2647.610107 0 2647.610107 2014-01-22 "NBI"
"2545" 2634.02002 2640.780029 2609.409912 2640.02002 0 2640.02002 2014-01-23 "NBI"
"2546" 2612.340088 2613.620117 2550.080078 2550.550049 0 2550.550049 2014-01-24 "NBI"
"2547" 2546.26001 2547.679932 2448.340088 2490.290039 0 2490.290039 2014-01-27 "NBI"
"2548" 2507.620117 2555.169922 2507.27002 2551.060059 0 2551.060059 2014-01-28 "NBI"
"2549" 2519.389893 2578.590088 2507.620117 2536.810059 0 2536.810059 2014-01-29 "NBI"
"2550" 2577.389893 2625.280029 2577.389893 2611.179932 0 2611.179932 2014-01-30 "NBI"
"2551" 2558.939941 2596.530029 2556.330078 2568.790039 0 2568.790039 2014-01-31 "NBI"
"2552" 2571.689941 2582.780029 2485.129883 2492.379883 0 2492.379883 2014-02-03 "NBI"
"2553" 2505.350098 2533.27002 2498.469971 2520 0 2520 2014-02-04 "NBI"
"2554" 2513.97998 2516.659912 2436.610107 2477.310059 0 2477.310059 2014-02-05 "NBI"
"2555" 2483.340088 2501.810059 2466.27002 2474.969971 0 2474.969971 2014-02-06 "NBI"
"2556" 2486.379883 2573.879883 2486.379883 2572.51001 0 2572.51001 2014-02-07 "NBI"
"2557" 2580.72998 2616.850098 2572.649902 2616.530029 0 2616.530029 2014-02-10 "NBI"
"2558" 2627.360107 2665.98999 2617.189941 2661.080078 0 2661.080078 2014-02-11 "NBI"
"2559" 2665.469971 2693.060059 2664.98999 2676.280029 0 2676.280029 2014-02-12 "NBI"
"2560" 2652.189941 2714.790039 2647.870117 2714.669922 0 2714.669922 2014-02-13 "NBI"
"2561" 2717.850098 2725.77002 2679.949951 2692.560059 0 2692.560059 2014-02-14 "NBI"
"2562" 2714.73999 2762.77002 2714.47998 2759.76001 0 2759.76001 2014-02-18 "NBI"
"2563" 2751.72998 2770.5 2727.570068 2732.800049 0 2732.800049 2014-02-19 "NBI"
"2564" 2739.969971 2776.139893 2717.570068 2773.909912 0 2773.909912 2014-02-20 "NBI"
"2565" 2781.340088 2830.47998 2774.310059 2808.889893 0 2808.889893 2014-02-21 "NBI"
"2566" 2823.679932 2860.120117 2821.72998 2841.459961 0 2841.459961 2014-02-24 "NBI"
"2567" 2862.47998 2872.290039 2828.26001 2854.26001 0 2854.26001 2014-02-25 "NBI"
"2568" 2849.949951 2859.419922 2816.169922 2823.98999 0 2823.98999 2014-02-26 "NBI"
"2569" 2830.110107 2857.879883 2813.620117 2844.649902 0 2844.649902 2014-02-27 "NBI"
"2570" 2843.159912 2851.320068 2729.040039 2764.860107 0 2764.860107 2014-02-28 "NBI"
"2571" 2724.199951 2764.580078 2713.280029 2753.48999 0 2753.48999 2014-03-03 "NBI"
"2572" 2793.959961 2824.139893 2793.459961 2815.040039 0 2815.040039 2014-03-04 "NBI"
"2573" 2817.070068 2820.070068 2795.620117 2801.969971 0 2801.969971 2014-03-05 "NBI"
"2574" 2820.050049 2825.709961 2716.449951 2728.639893 0 2728.639893 2014-03-06 "NBI"
"2575" 2752.800049 2754.790039 2660.889893 2709.5 0 2709.5 2014-03-07 "NBI"
"2576" 2705.699951 2723.149902 2673.570068 2722.300049 0 2722.300049 2014-03-10 "NBI"
"2577" 2726.699951 2750.169922 2697.360107 2707.540039 0 2707.540039 2014-03-11 "NBI"
"2578" 2688.050049 2730.850098 2678.689941 2729.919922 0 2729.919922 2014-03-12 "NBI"
"2579" 2736.409912 2740.820068 2645.48999 2663.280029 0 2663.280029 2014-03-13 "NBI"
"2580" 2648.47998 2681.969971 2633.379883 2651.48999 0 2651.48999 2014-03-14 "NBI"
"2581" 2676.959961 2713 2665.209961 2670.629883 0 2670.629883 2014-03-17 "NBI"
"2582" 2680.72998 2739.399902 2680.02002 2738.929932 0 2738.929932 2014-03-18 "NBI"
"2583" 2745.570068 2749 2694.129883 2711.899902 0 2711.899902 2014-03-19 "NBI"
"2584" 2703.98999 2715.5 2684.439941 2696.399902 0 2696.399902 2014-03-20 "NBI"
"2585" 2709.73999 2713.149902 2569.350098 2577.209961 0 2577.209961 2014-03-21 "NBI"
"2586" 2587.919922 2587.919922 2434.159912 2499.439941 0 2499.439941 2014-03-24 "NBI"
"2587" 2523.600098 2564.580078 2463.929932 2502.189941 0 2502.189941 2014-03-25 "NBI"
"2588" 2516.719971 2545.340088 2455.840088 2455.840088 0 2455.840088 2014-03-26 "NBI"
"2589" 2453.120117 2490.939941 2397.370117 2465.810059 0 2465.810059 2014-03-27 "NBI"
"2590" 2466.169922 2490.820068 2390.679932 2396.360107 0 2396.360107 2014-03-28 "NBI"
"2591" 2423.050049 2471.100098 2415.360107 2468.889893 0 2468.889893 2014-03-31 "NBI"
"2592" 2493.800049 2551.810059 2486.620117 2521.469971 0 2521.469971 2014-04-01 "NBI"
"2593" 2548.97998 2563.070068 2504.080078 2524.77002 0 2524.77002 2014-04-02 "NBI"
"2594" 2525.300049 2530.209961 2429.080078 2456.23999 0 2456.23999 2014-04-03 "NBI"
"2595" 2480.22998 2483.639893 2340.669922 2356.600098 0 2356.600098 2014-04-04 "NBI"
"2596" 2348.419922 2411.080078 2323.060059 2367.939941 0 2367.939941 2014-04-07 "NBI"
"2597" 2369.360107 2383.379883 2313.25 2358.580078 0 2358.580078 2014-04-08 "NBI"
"2598" 2373.030029 2457.219971 2372.52002 2455.830078 0 2455.830078 2014-04-09 "NBI"
"2599" 2446.189941 2446.97998 2297.73999 2317.409912 0 2317.409912 2014-04-10 "NBI"
"2600" 2279.219971 2357.75 2250.629883 2251.530029 0 2251.530029 2014-04-11 "NBI"
"2601" 2280.290039 2311.909912 2209.540039 2251.060059 0 2251.060059 2014-04-14 "NBI"
"2602" 2261.280029 2297.840088 2168.080078 2271.340088 0 2271.340088 2014-04-15 "NBI"
"2603" 2298.840088 2329.169922 2272.72998 2326.120117 0 2326.120117 2014-04-16 "NBI"
"2604" 2327.129883 2362.919922 2306.169922 2320.76001 0 2320.76001 2014-04-17 "NBI"
"2605" 2341.790039 2374.610107 2315.040039 2374.209961 0 2374.209961 2014-04-21 "NBI"
"2606" 2400.320068 2462.320068 2400.320068 2450.780029 0 2450.780029 2014-04-22 "NBI"
"2607" 2461.719971 2465.02002 2397.209961 2413 0 2413 2014-04-23 "NBI"
"2608" 2431.26001 2433.52002 2338.949951 2399.060059 0 2399.060059 2014-04-24 "NBI"
"2609" 2386.199951 2395.23999 2336.219971 2341.429932 0 2341.429932 2014-04-25 "NBI"
"2610" 2354.01001 2382.27002 2272.77002 2331.97998 0 2331.97998 2014-04-28 "NBI"
"2611" 2348.280029 2404.5 2330.709961 2394.419922 0 2394.419922 2014-04-29 "NBI"
"2612" 2377.169922 2403.290039 2351.76001 2402.379883 0 2402.379883 2014-04-30 "NBI"
"2613" 2409.050049 2452.179932 2384.830078 2428.5 0 2428.5 2014-05-01 "NBI"
"2614" 2429.76001 2432.219971 2381.040039 2392.810059 0 2392.810059 2014-05-02 "NBI"
"2615" 2370.110107 2436.810059 2356.139893 2435.699951 0 2435.699951 2014-05-05 "NBI"
"2616" 2427.149902 2439.120117 2393.949951 2395.149902 0 2395.149902 2014-05-06 "NBI"
"2617" 2378.870117 2378.870117 2378.870117 2378.870117 0 2378.870117 2014-05-07 "NBI"
"2618" 2365.600098 2413.800049 2330.159912 2334.199951 0 2334.199951 2014-05-08 "NBI"
"2619" 2328.149902 2364.540039 2302.159912 2364.139893 0 2364.139893 2014-05-09 "NBI"
"2620" 2376.689941 2427.649902 2373.800049 2425.360107 0 2425.360107 2014-05-12 "NBI"
"2621" 2426.949951 2442.040039 2405.620117 2406.600098 0 2406.600098 2014-05-13 "NBI"
"2622" 2406.52002 2441.73999 2385.919922 2418.310059 0 2418.310059 2014-05-14 "NBI"
"2623" 2406.169922 2419.550049 2355.439941 2389.659912 0 2389.659912 2014-05-15 "NBI"
"2624" 2391.73999 2396.290039 2352.669922 2385.360107 0 2385.360107 2014-05-16 "NBI"
"2625" 2376.600098 2422.530029 2370.449951 2419.919922 0 2419.919922 2014-05-19 "NBI"
"2626" 2418.590088 2419.370117 2373.360107 2384.560059 0 2384.560059 2014-05-20 "NBI"
"2627" 2393.199951 2416.320068 2380.550049 2399.280029 0 2399.280029 2014-05-21 "NBI"
"2628" 2403.120117 2466.76001 2399.610107 2444.530029 0 2444.530029 2014-05-22 "NBI"
"2629" 2450.47998 2450.47998 2450.47998 2450.47998 0 2450.47998 2014-05-23 "NBI"
"2630" 2512.610107 2512.610107 2512.610107 2512.610107 0 2512.610107 2014-05-27 "NBI"
"2631" 2501.209961 2501.209961 2501.209961 2501.209961 0 2501.209961 2014-05-28 "NBI"
"2632" 2516.179932 2516.179932 2516.179932 2516.179932 0 2516.179932 2014-05-29 "NBI"
"2633" 2503.620117 2503.620117 2503.620117 2503.620117 0 2503.620117 2014-05-30 "NBI"
"2634" 2504.98999 2504.98999 2504.98999 2504.98999 0 2504.98999 2014-06-02 "NBI"
"2635" 2515.439941 2515.439941 2515.439941 2515.439941 0 2515.439941 2014-06-03 "NBI"
"2636" 2542.300049 2542.300049 2542.300049 2542.300049 0 2542.300049 2014-06-04 "NBI"
"2637" 2559.75 2559.75 2559.75 2559.75 0 2559.75 2014-06-05 "NBI"
"2638" 2570.600098 2570.600098 2570.600098 2570.600098 0 2570.600098 2014-06-06 "NBI"
"2639" 2592.72998 2592.72998 2592.72998 2592.72998 0 2592.72998 2014-06-09 "NBI"
"2640" 2602.159912 2602.159912 2602.159912 2602.159912 0 2602.159912 2014-06-10 "NBI"
"2641" 2599.820068 2599.820068 2599.820068 2599.820068 0 2599.820068 2014-06-11 "NBI"
"2642" 2588.090088 2588.090088 2588.090088 2588.090088 0 2588.090088 2014-06-12 "NBI"
"2643" 2587.199951 2587.199951 2587.199951 2587.199951 0 2587.199951 2014-06-13 "NBI"
